1.184
1.008
0.584
1.008
1.008
0.0
1.168
1.008
1.008
1.008
1.008
1.008
1.184
0.744
1.184
1.36
0.0
1.36
1.52
0.968
1.52
1.68
1.68
1.936
0.0
1.68
1.68
1.68
1.68
1.68
1.68
1.68
1.68
14.304
16.416
16.416
16.416
16.416
16.416
16.416
16.416
6.712
16.416
16.416
16.416
16.416
16.416
16.416
16.416
0.0
16.416
16.416
11.832
16.416
16.416
16.416
14.112
11.36
14.112
9.912
0.0
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
0.0
14.112
10.128
12.96
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
14.112
12.96
9.912
9.912
9.912
9.912
9.912
9.912
9.912
0.0
9.912
0.0
9.912
8.848
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
8.848
10.048
9.912
9.912
8.784
0.0
14.112
14.112
14.112
14.112
12.96
14.112
14.112
12.96
14.112
14.112
8.784
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
0.0
9.912
9.912
14.112
14.112
14.112
14.112
14.112
12.96
14.112
14.112
0.0
14.112
14.112
14.112
14.112
11.552
14.112
14.112
12.96
14.112
14.112
14.112
11.488
12.96
14.112
14.112
12.96
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
11.536
14.112
14.112
12.96
14.112
14.112
0.0
9.912
9.912
9.912
9.912
9.912
8.8
9.912
9.912
9.912
8.8
0.0
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
8.848
0.0
9.912
9.912
8.64
9.912
9.912
9.912
14.112
12.96
9.912
9.912
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
14.112
0.0
14.112
14.112
14.112
14.112
14.112
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
14.112
14.112
14.112
14.112
12.96
16.416
16.416
16.416
9.912
9.912
9.912
9.912
9.912
9.912
8.8
9.912
4.776
9.912
9.912
9.912
9.912
9.912
6.712
9.912
9.912
9.912
9.912
9.912
9.912
9.912
9.912
14.112
12.96
14.112
16.416
0.0
16.416
14.24
16.416
16.416
16.416
16.416
16.416
16.416
14.112
14.112
0.0
14.112
14.112
14.112
11.36
14.112
14.112
11.36
14.112
9.912
9.912
0.0
9.912
9.912
9.912
14.112
14.112
14.112
14.112
12.96
14.112
9.912
0.0
9.912
9.912
14.112
14.112
12.96
14.112
0.0
12.96
16.416
16.416
11.552
16.416
16.416
19.848
19.848
19.848
19.848
19.848
22.92
22.92
0.0
22.92
22.92
22.92
22.92
22.92
22.92
22.92
19.848
18.336
22.92
22.92
22.92
22.92
18.336
22.92
22.92
22.92
22.92
22.92
19.848
16.416
0.0
16.416
14.112
16.416
16.416
16.416
14.112
14.112
12.96
16.416
16.416
0.0
16.416
16.416
16.416
19.848
19.848
19.848
22.92
22.92
0.0
22.92
22.92
22.92
22.92
22.92
22.92
22.92
19.848
19.848
0.0
22.92
22.92
22.92
22.92
19.848
19.848
22.92
22.92
16.424
22.92
