12160, 0, 3
12192, 0, 4
12264, 0, 5
12160, 0, 3
12256, 0, 4
12360, 0, 5
12160, 0, 3
12160, 0, 3
12256, 0, 4
12264, 0, 5
12328, 0, 5
12160, 0, 3
12160, 0, 3
12160, 0, 3
12152, 0, 3
12336, 0, 6
12160, 0, 3
12416, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12296, 0, 5
12296, 0, 5
12160, 0, 3
12208, 0, 4
12232, 0, 5
12264, 0, 5
12208, 0, 4
12160, 0, 3
12160, 0, 3
12376, 0, 7
12232, 0, 5
12152, 0, 3
12352, 0, 8
12408, 0, 7
12160, 0, 3
12184, 0, 3
12160, 0, 3
12368, 0, 6
12160, 0, 3
12232, 0, 5
12424, 0, 9
12208, 0, 4
12264, 0, 5
12160, 0, 3
12288, 0, 6
12344, 0, 7
12464, 0, 6
12184, 0, 4
12328, 0, 5
12304, 0, 6
12312, 0, 7
12160, 0, 3
12160, 0, 3
12432, 0, 6
12160, 0, 3
12296, 0, 5
12160, 0, 3
12248, 0, 3
12272, 0, 6
12160, 0, 3
12160, 0, 3
12360, 0, 5
12160, 0, 3
12248, 0, 5
12160, 0, 3
12280, 0, 3
28056, 0, 19
12512, 0, 12
12480, 0, 12
12624, 0, 15
13736, 0, 52
13312, 0, 38
12656, 0, 18
12344, 0, 8
12328, 0, 5
12336, 0, 6
12304, 0, 6
12448, 0, 11
12368, 0, 6
12320, 0, 4
12160, 0, 3
12264, 0, 5
12296, 0, 5
12160, 0, 3
12160, 0, 3
12152, 0, 3
12232, 0, 5
12232, 0, 5
12360, 0, 5
12160, 0, 3
12344, 0, 3
12376, 0, 7
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12536, 0, 7
12160, 0, 3
12160, 0, 3
12352, 0, 4
12264, 0, 5
12160, 0, 3
12160, 0, 3
12416, 0, 4
12264, 0, 5
12392, 0, 5
12184, 0, 3
12160, 0, 3
12320, 0, 4
12352, 0, 4
12472, 0, 3
12160, 0, 3
12264, 0, 5
12328, 0, 7
12160, 0, 3
12256, 0, 4
12304, 0, 6
12160, 0, 3
12328, 0, 5
12264, 0, 5
12160, 0, 3
12160, 0, 3
12280, 0, 6
12232, 0, 5
12160, 0, 3
12280, 0, 3
12480, 0, 4
12160, 0, 3
12160, 0, 3
12328, 0, 5
12384, 0, 4
12248, 0, 3
12256, 0, 4
12160, 0, 3
12184, 0, 3
12280, 0, 3
12392, 0, 5
12160, 0, 3
12264, 0, 5
12320, 0, 4
12160, 0, 3
12232, 0, 5
12160, 0, 3
12344, 0, 3
12304, 0, 7
12160, 0, 3
12160, 0, 3
12240, 0, 6
12384, 0, 8
12432, 0, 10
12536, 0, 15
12384, 0, 8
12368, 0, 6
12400, 0, 10
13072, 0, 31
12704, 0, 19
12576, 0, 14
12560, 0, 14
12384, 0, 4
12232, 0, 5
12568, 0, 15
12528, 0, 10
12152, 0, 3
12160, 0, 3
12472, 0, 3
12256, 0, 5
12328, 0, 5
12376, 0, 7
12160, 0, 3
12160, 0, 3
12328, 0, 5
12256, 0, 4
12232, 0, 5
12304, 0, 6
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12352, 0, 4
12320, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12264, 0, 5
12320, 0, 4
12224, 0, 4
12160, 0, 3
12160, 0, 3
12184, 0, 3
12320, 0, 4
12160, 0, 3
12256, 0, 4
12160, 0, 3
12256, 0, 4
12256, 0, 4
12336, 0, 6
12184, 0, 3
12184, 0, 3
12160, 0, 3
12224, 0, 4
12336, 0, 6
12384, 0, 4
12320, 0, 4
12160, 0, 3
12160, 0, 3
12344, 0, 3
12240, 0, 5
12256, 0, 4
12472, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12224, 0, 5
12304, 0, 7
12352, 0, 4
12160, 0, 3
12352, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12336, 0, 6
12152, 0, 3
12344, 0, 7
12256, 0, 4
12160, 0, 3
12256, 0, 4
12416, 0, 4
12160, 0, 3
12160, 0, 3
12312, 0, 7
12336, 0, 6
12576, 0, 10
12488, 0, 12
12344, 0, 8
12480, 0, 12
12840, 0, 25
12560, 0, 15
12576, 0, 14
12232, 0, 5
12152, 0, 3
12160, 0, 3
12264, 0, 5
12160, 0, 3
12456, 0, 9
12184, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12152, 0, 3
12192, 0, 4
12224, 0, 4
12912, 0, 6
12152, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12232, 0, 5
12256, 0, 4
12160, 0, 3
12184, 0, 3
12288, 0, 4
12160, 0, 3
12160, 0, 3
12192, 0, 4
12256, 0, 4
12160, 0, 3
12296, 0, 5
12184, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12344, 0, 3
12440, 0, 7
12160, 0, 3
12160, 0, 3
12184, 0, 3
12272, 0, 6
12184, 0, 3
12424, 0, 5
12280, 0, 3
12264, 0, 5
12160, 0, 3
12160, 0, 3
12336, 0, 6
12160, 0, 3
12160, 0, 3
12304, 0, 6
12160, 0, 3
12472, 0, 3
12160, 0, 3
12280, 0, 3
12272, 0, 6
12256, 0, 4
12240, 0, 4
12280, 0, 6
12152, 0, 3
12160, 0, 3
12272, 0, 6
12472, 0, 3
12160, 0, 3
12160, 0, 3
12384, 0, 8
12472, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12456, 0, 5
12160, 0, 3
12368, 0, 8
12432, 0, 10
12232, 0, 5
12296, 0, 5
12560, 0, 14
12344, 0, 7
12232, 0, 5
12616, 0, 17
12608, 0, 12
12360, 0, 5
12280, 0, 5
12160, 0, 3
12768, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12280, 0, 3
12160, 0, 3
12192, 0, 4
12160, 0, 3
12264, 0, 5
12184, 0, 3
12160, 0, 3
12240, 0, 5
12328, 0, 5
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12232, 0, 5
12160, 0, 3
12160, 0, 3
12280, 0, 3
12256, 0, 4
12192, 0, 4
12232, 0, 5
12160, 0, 3
12160, 0, 3
12224, 0, 4
12320, 0, 4
12160, 0, 3
12344, 0, 3
12184, 0, 3
12280, 0, 3
12192, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12200, 0, 4
12328, 0, 5
12232, 0, 5
12160, 0, 3
12968, 0, 5
12160, 0, 3
12160, 0, 3
12320, 0, 4
12160, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12248, 0, 3
12264, 0, 5
12344, 0, 3
12160, 0, 3
12160, 0, 3
12320, 0, 4
12384, 0, 4
12392, 0, 5
12424, 0, 5
12160, 0, 3
12184, 0, 3
12160, 0, 3
12264, 0, 5
12376, 0, 7
14256, 0, 20
12392, 0, 9
12592, 0, 16
12520, 0, 9
12344, 0, 7
12760, 0, 21
12560, 0, 14
12360, 0, 9
12264, 0, 5
12240, 0, 4
12368, 0, 6
12384, 0, 4
12360, 0, 9
12320, 0, 6
12360, 0, 5
12192, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12288, 0, 4
12160, 0, 3
12352, 0, 4
12160, 0, 3
12200, 0, 4
12296, 0, 5
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12248, 0, 3
12296, 0, 5
12160, 0, 3
12160, 0, 3
12152, 0, 3
12184, 0, 3
12240, 0, 5
12256, 0, 4
12344, 0, 3
12160, 0, 3
12288, 0, 4
12248, 0, 3
12272, 0, 6
12192, 0, 4
12160, 0, 3
12160, 0, 3
12184, 0, 4
12320, 0, 4
12192, 0, 4
12296, 0, 5
12160, 0, 3
12160, 0, 3
12160, 0, 3
12344, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12224, 0, 4
12296, 0, 5
12232, 0, 5
12472, 0, 3
12160, 0, 3
12160, 0, 3
12320, 0, 4
12280, 0, 3
12320, 0, 4
12256, 0, 4
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12256, 0, 4
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12200, 0, 4
12160, 0, 3
12256, 0, 4
12160, 0, 3
12648, 0, 13
12432, 0, 10
12336, 0, 8
12296, 0, 5
12192, 0, 4
12472, 0, 11
12800, 0, 22
12440, 0, 11
12568, 0, 11
12456, 0, 11
12768, 0, 4
12160, 0, 3
12320, 0, 4
12160, 0, 3
12232, 0, 5
12232, 0, 5
12152, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12192, 0, 4
12280, 0, 3
12160, 0, 3
12160, 0, 3
12192, 0, 4
12280, 0, 3
12280, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12472, 0, 3
12160, 0, 3
12184, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12152, 0, 3
12248, 0, 3
12416, 0, 4
12192, 0, 4
12256, 0, 4
12160, 0, 3
12272, 0, 6
12256, 0, 4
12160, 0, 3
12160, 0, 3
12264, 0, 5
12160, 0, 3
12160, 0, 3
12352, 0, 4
12160, 0, 3
12160, 0, 3
12320, 0, 4
12472, 0, 3
12160, 0, 3
12256, 0, 4
12472, 0, 3
12400, 0, 6
12160, 0, 3
12432, 0, 6
12152, 0, 3
12160, 0, 3
12160, 0, 3
12192, 0, 4
12160, 0, 3
12160, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12472, 0, 3
12160, 0, 3
12152, 0, 3
12160, 0, 3
12344, 0, 3
12336, 0, 6
12160, 0, 3
12160, 0, 3
12256, 0, 5
12160, 0, 3
12160, 0, 3
12280, 0, 5
12328, 0, 5
12352, 0, 8
12608, 0, 12
12368, 0, 6
12304, 0, 6
12328, 0, 5
12592, 0, 14
12544, 0, 10
12536, 0, 11
12392, 0, 5
12248, 0, 3
12160, 0, 3
12256, 0, 4
12272, 0, 6
12312, 0, 7
12296, 0, 5
12160, 0, 3
12280, 0, 3
12328, 0, 5
12160, 0, 3
12160, 0, 3
12288, 0, 4
12184, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12160, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12408, 0, 3
12256, 0, 4
12160, 0, 3
12160, 0, 3
12192, 0, 4
12160, 0, 3
12200, 0, 4
12472, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12256, 0, 4
12184, 0, 3
12160, 0, 3
12360, 0, 5
12448, 0, 4
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12304, 0, 6
12320, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12448, 0, 4
12472, 0, 3
12160, 0, 3
12160, 0, 3
12192, 0, 4
12160, 0, 3
12160, 0, 3
12248, 0, 3
12480, 0, 4
12160, 0, 3
12160, 0, 3
12280, 0, 3
12248, 0, 5
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12248, 0, 3
12256, 0, 4
12256, 0, 4
12160, 0, 3
12160, 0, 3
12264, 0, 5
12464, 0, 10
12520, 0, 14
12304, 0, 6
12296, 0, 5
12296, 0, 7
12472, 0, 11
12304, 0, 6
12448, 0, 4
12160, 0, 3
12392, 0, 5
12152, 0, 3
12160, 0, 3
12448, 0, 10
12304, 0, 6
12160, 0, 3
12160, 0, 3
12248, 0, 3
12232, 0, 5
12152, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12224, 0, 4
12152, 0, 3
12160, 0, 3
12160, 0, 3
12224, 0, 5
12160, 0, 3
12184, 0, 3
12160, 0, 3
12280, 0, 3
12320, 0, 4
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12160, 0, 3
12184, 0, 3
12344, 0, 3
12160, 0, 3
12224, 0, 4
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12160, 0, 3
12216, 0, 3
12160, 0, 3
12472, 0, 3
12248, 0, 3
12160, 0, 3
12160, 0, 3
12208, 0, 4
12184, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12184, 0, 3
12160, 0, 3
12152, 0, 3
12280, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12152, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12336, 0, 6
12248, 0, 5
12184, 0, 3
12376, 0, 8
12288, 0, 6
12280, 0, 7
12384, 0, 9
12456, 0, 9
12568, 0, 11
12232, 0, 5
12280, 0, 3
12336, 0, 7
12232, 0, 5
12184, 0, 3
12184, 0, 4
12160, 0, 3
12160, 0, 3
12160, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12224, 0, 4
12160, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12280, 0, 3
12160, 0, 3
12256, 0, 4
12152, 0, 3
12160, 0, 3
12200, 0, 5
12192, 0, 4
12160, 0, 3
12184, 0, 3
12248, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12344, 0, 3
12224, 0, 4
12160, 0, 3
12152, 0, 3
12184, 0, 3
12320, 0, 4
12280, 0, 3
12248, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12216, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12280, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12288, 0, 6
12272, 0, 6
12272, 0, 6
12320, 0, 4
12312, 0, 7
12376, 0, 7
12432, 0, 10
12488, 0, 11
12344, 0, 7
12264, 0, 5
12408, 0, 7
12160, 0, 3
12216, 0, 3
12416, 0, 8
12296, 0, 5
12256, 0, 4
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12208, 0, 4
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12344, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12152, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12352, 0, 6
12224, 0, 4
12184, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
12256, 0, 4
12160, 0, 3
12224, 0, 4
12248, 0, 3
12328, 0, 5
12184, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12160, 0, 3
12184, 0, 3
12160, 0, 3
12160, 0, 3
12232, 0, 5
12184, 0, 3
12160, 0, 3
12472, 0, 3
12160, 0, 3
12160, 0, 3
12256, 0, 4
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
