,train_step,reward_mean,reward_std
0,0,19.89392965999997,4.037099137569706
1,1,19.509431043222175,0.6048225590397472
2,2,21.72535100933329,1.4589389111242712
3,3,22.516614997999948,2.153162038723266
4,4,24.245064746222173,2.832181616588693
5,5,21.03273678177776,1.094618577317112
6,6,22.638719005222182,0.5784693350094855
7,7,23.180332312666604,2.3507971042459697
8,8,25.294896732111066,2.8266031885531695
9,9,21.43780969222219,1.3356158947209136
10,10,21.807979455999952,1.396709934928361
11,11,23.43827007622217,1.9795255261913491
12,12,24.016082509555513,2.341684502493761
13,13,21.155008778555512,0.6369294756786755
14,14,22.689076323444386,0.6538216336136696
15,15,22.890086077111064,1.8386357657515877
16,16,25.684589189888868,2.245535287331006
17,17,20.043710120222162,1.279735823607022
18,18,22.081555447111054,1.0817295585727558
19,19,22.583470072888833,1.842859325011781
20,20,24.211014946666626,3.4194980807569753
21,21,21.388486087222187,0.9999314888347329
22,22,23.20309319466662,0.40953620204126895
23,23,22.985339389666603,2.2223394741094746
24,24,23.993573183666644,3.542181849966058
25,25,21.250152750555532,0.8818764555510973
26,26,22.997039853666617,0.9049233965405931
27,27,22.484240734111054,2.831140691485595
28,28,26.14260422299995,4.0636459171853145
29,29,21.1779927384444,0.7437993874145398
30,30,24.5650247155555,0.3644602336831504
31,31,24.557814015666608,2.965039887791654
32,32,25.333146479444412,2.499567531462951
33,33,20.46619010377772,1.36430070352958
34,34,22.807391832666582,1.4946532754890496
35,35,24.659490474444386,3.0404095614592075
36,36,23.550218479666597,4.641866120663444
37,37,21.379622941111055,0.9593846113268417
38,38,24.20060425877769,0.41438110104447534
39,39,24.82347711222214,1.6950190728199483
40,40,23.933142054999966,2.877184674409812
41,41,21.737957176111006,0.7050971709947144
42,42,23.42178469455548,0.7436777881195495
43,43,24.27939179066662,2.6585868790728604
44,44,23.585747363666595,4.444625314930383
45,45,21.573649605222155,1.000042525880096
46,46,24.096581132333217,0.6605064647878678
47,47,25.935036201777695,0.9872822854649005
48,48,23.187717182777742,3.856072032575145
49,49,21.36426296988883,1.5090853094524697
50,50,23.7416744515555,1.4810868801395223
51,51,24.00837313222217,2.06096985291752
52,52,23.70733577755546,4.348981165187321
53,53,23.29090022499993,3.203277059400696
54,54,24.17794289244433,1.3502918403308035
55,55,25.92326463766658,1.624559100871966
56,56,23.600319833555528,3.783246347455132
57,57,21.342248755444377,2.002635770968248
58,58,24.14271709699996,1.408050143854393
59,59,24.43541578266662,2.1121633910151982
60,60,24.150941989444345,4.398013691569139
61,61,23.356236213222132,2.6043885611782556
62,62,24.366571334888828,0.9525483125988504
63,63,26.74071884333324,1.471952183751784
64,64,23.436931387999966,3.4612815582399885
65,65,21.589166063555464,2.5239275260501266
66,66,23.584050430999906,1.3998739206940267
67,67,24.388516214555505,1.3250249234961509
68,68,24.857893957222156,1.955716228798199
69,69,22.69895177622217,0.2650811492729703
70,70,23.815614878666548,0.6130969472492898
71,71,25.7690823832221,0.9009525097384368
72,72,26.331199749777756,3.115360768720417
73,73,21.775956303666618,2.649827368948795
74,74,23.715734846444345,2.7777253018079504
75,75,24.302106429555494,0.8104282590892758
76,76,24.969087733666584,0.9552136715669429
77,77,23.505107313555488,0.975190409126645
78,78,23.46768953666655,0.5663263287696242
79,79,26.5593365747777,1.9183253358660175
80,80,28.328861041444412,0.9996112951444247
81,81,21.183387405555486,1.3750933474163354
82,82,23.231607747777684,1.3222587344885335
83,83,25.14722635577768,0.5711596099520949
84,84,26.082912611444367,1.8000281322011018
85,85,22.324627338888842,1.628976368575199
86,86,23.972252193222072,1.1955881120473766
87,87,25.137219248333256,0.3587927631358286
88,88,27.31105483811112,1.5465307553171728
89,89,22.48898914111109,0.6694123433446071
90,90,23.80268595144432,1.2931194253530838
91,91,24.683950799555465,1.3251862751453267
92,92,26.819240565666593,2.3829439653363327
93,93,22.411829114777728,2.415527190815318
94,94,23.85411618099987,1.2860358599035908
95,95,25.600104573999925,0.4428127425831422
96,96,26.160670851000003,2.277385439829846
97,97,22.496061133888844,1.5951315020097332
98,98,23.492141952777658,0.9363640040589147
99,99,25.63239523144436,2.5862985998828933
