,train_step,reward_mean,reward_std
0,0,757350.3514,0.0
1,1,752255.2264,0.0
2,2,757684.7984,0.0
3,3,723289.9858,0.0
4,4,755820.0332,0.0
5,5,757532.7042,0.0
6,6,758716.6438,0.0
7,7,754028.6284,0.0
8,8,753981.8444,0.0
9,9,752957.7464,0.0
